"from","to","weight","type","year"
"Haptophytes__Dicrateria_rotunda__ASV_325","Telonemia__Telonemia-Group-1__ASV_910",-0.0312639354535988,"negative","2019"
"Haptophytes__Dicrateria_rotunda__ASV_325","Stramenopiles-Other__Stramenopiles__ASV_965",-0.0327888039498617,"negative","2019"
"Archaeplastids__Micromonas_pusilla__ASV_327","Cercozoa__Novel-clade-2_X_sp.__ASV_753",0.01134502814876,"positive","2019"
"Cercozoa__Protaspa-lineage_X_sp.__ASV_330","Archaeplastids__Mantoniella_squamata__ASV_634",0.0476530005523651,"positive","2019"
"Cercozoa__Protaspa-lineage_X_sp.__ASV_330","Unclassified-Ochrophyte__Paraphysomonas_butcheri__ASV_861",0.0391186675948163,"positive","2019"
"Cercozoa__Protaspa-lineage_X_sp.__ASV_330","Choanoflagellida__Stephanoecidae_Group_I_X_sp.__ASV_1012",0.0277366098097818,"positive","2019"
"Cercozoa__Norrisiella__ASV_331","Dinophyceae__Alexandrium_ostenfeldii__ASV_970",0.0247090961087842,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Askenasia_sp.__ASV_334",0.0539966789728499,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Cercozoa__Mataza-lineage_X_sp.__ASV_344",-0.0605680455176261,"negative","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Unclassified-Ochrophyte__Paraphysomonas__ASV_345",-0.0395806160936585,"negative","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__CONTH_8_XXX_sp.__ASV_372",0.0590594397741637,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Choanoflagellida__Acanthoecidae_Group_G_X_sp.__ASV_375",0.0322907440867982,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Cercozoa__Marimonadida_XX_sp.__ASV_420",-0.0347047836956717,"negative","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Pleurostomatida_X_sp.__ASV_424",0.0512994458929533,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Dinophyceae__Archaeperidinium__ASV_441",0.0317355644937691,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_442",-0.0434632359336995,"negative","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Hacrobia-other__Pterocystida_XX_sp.__ASV_450",-0.0899674550057314,"negative","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_465",-0.0478782372698741,"negative","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Choanoflagellida__Choanoflagellida__ASV_485",-0.0652841629480455,"negative","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Strombidiida_B_XX_sp.__ASV_502",0.0877519706353086,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Strombidinopsis_sp.__ASV_515",0.0431120000576353,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Askenasia_sp.__ASV_546",0.0723801912440267,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Diatoms__Bacteriastrum_mediterraneum__ASV_559",0.051666672779106,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Diatoms__Thalassiosira__ASV_612",0.0207302847316545,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Strombidium_R_sp.__ASV_621",0.0329297251193652,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Eutintinnus_apertus__ASV_626",0.0714000598902688,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Syndiniales__Dino-Group-I-Clade-1_X_sp.__ASV_637",-0.0323556473100397,"negative","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Syndiniales__Dino-Group-II-Clade-3_X_sp.__ASV_674",0.0365286719398525,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Diatoms__Chaetoceros_debilis__ASV_805",0.0557246269815309,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Diatoms__Chaetoceros__ASV_831",0.0286902851541791,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Askenasia_sp.__ASV_832",0.0177108441104468,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Dinophyceae__Dinophyceae__ASV_893",0.0792628138521488,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Diatoms__Porosira_pseudodelicatula__ASV_905",0.0454024933522602,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Haptophytes__Algirosphaera_robusta__ASV_907",0.05316896888901,"positive","2019"
"Ciliates__CONTH_7_XXX_sp.__ASV_332","Ciliates__Strombidiidae_L_X_sp.__ASV_946",0.0223309488841134,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Syndiniales__Dino-Group-II-Clade-1_X_sp.__ASV_354",-0.0456128100447071,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Syndiniales__Dino-Group-II-Clade-3_X_sp.__ASV_358",-0.0537739252630588,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Guinardia_delicatula__ASV_371",0.0892891704547461,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Choanoflagellida__Acanthoecidae_Group_G_X_sp.__ASV_375",0.0760401948885159,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Unclassified-Ochrophyte__Florenciellales_X_sp.__ASV_378",-0.0234228717771579,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Pleurosigma_sp.__ASV_390",0.0656568450213314,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Choanoflagellida__Acanthoecida__ASV_403",-0.0261070302107551,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Cercozoa__Marimonadida_XX_sp.__ASV_420",-0.0602703382438154,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Cercozoa__Protaspa-lineage_X_sp.__ASV_422",-0.0330736126767353,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Ciliates__Pleurostomatida_X_sp.__ASV_424",0.0603477001240333,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Pseudo-nitzschia__ASV_431",0.0632487075548995,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Syndiniales__Dino-Group-I-Clade-4_X_sp.__ASV_435",-0.0431376192283391,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Dinophyceae__Archaeperidinium__ASV_441",0.0307628252044483,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_442",-0.0809879122085744,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Hacrobia-other__Pterocystida_XX_sp.__ASV_450",-0.0406234224023423,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Ciliates__Leegaardiella_sp.__ASV_500",0.0686513255343857,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Ciliates__Strombidiida_B_XX_sp.__ASV_502",0.0770620297807048,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Archaeplastids__Dolichomastigaceae__ASV_537",-0.0861269395828546,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Bacteriastrum_mediterraneum__ASV_559",0.10207282945289,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Cercozoa__Thaumatomonadida_XX_sp.__ASV_572",-0.0398531714294299,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Asteromphalus_sp.__ASV_578",0.0661251297057457,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_627",-0.0290315857986887,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Telonemia__Telonemia-Group-1_X_sp.__ASV_632",-0.0453733310642341,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Syndiniales__Dino-Group-I-Clade-1_X_sp.__ASV_637",-0.0464070688122723,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Unclassified-Ochrophyte__Dictyocha_globosa__ASV_654",-0.029132486134988,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Chaetoceros__ASV_683",0.021343177416977,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Stramenopiles-Other__Stramenopiles__ASV_734",-0.0474751470605555,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Ciliates__Strombidiidae_B_X_sp.__ASV_777",0.0115278522550111,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Pseudo-nitzschia__ASV_800",0.0554119976899807,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Bacillariophyta_X__ASV_825",0.0653959752217934,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Chaetoceros__ASV_831",0.0344267981036274,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Ciliates__Askenasia_sp.__ASV_832",0.0759195864438218,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Syndiniales__Dino-Group-II-Clade-1_X_sp.__ASV_834",-0.0529694623762037,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Dinophyceae__Dinophyceae__ASV_893",0.0758072292939534,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Porosira_pseudodelicatula__ASV_905",0.0600884266714207,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Haptophytes__Algirosphaera_robusta__ASV_907",0.0572810354925478,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","MAST__MAST-12A_XX_sp.__ASV_917",0.0253892482775271,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Ciliates__Strombidiidae_L_X_sp.__ASV_946",0.0437904733238087,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Chaetoceros__ASV_975",0.0629390731519235,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Ciliates__Leegaardiella_sp.__ASV_1005",0.0674920868254222,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Cercozoa__Chlorarachnida_XX_sp.__ASV_1039",-0.028321195635515,"negative","2019"
"Ciliates__Askenasia_sp.__ASV_334","Ciliates__Strombidiidae_J_X_sp.__ASV_1041",0.0442446733668715,"positive","2019"
"Ciliates__Askenasia_sp.__ASV_334","Diatoms__Rhizosolenia_delicatula__ASV_1089",0.0437294684339134,"positive","2019"
"Diatoms__Raphid-pennate__ASV_335","Diatoms__Leptocylindrus_minimus__ASV_461",0.0356843389696609,"positive","2019"
"Diatoms__Raphid-pennate__ASV_335","Diatoms__Meuniera_membranacea__ASV_826",0.0100148055720866,"positive","2019"
"Syndiniales__Dino-Group-II-Clade-5_X_sp.__ASV_339","Syndiniales__Dino-Group-II-Clade-30_X_sp.__ASV_553",0.0191736315952873,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Other/unknown__Eukaryota__ASV_351",0.099763100065716,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Unclassified-Ochrophyte__MOCH-3_XXX_sp.__ASV_367",-0.0337800592749265,"negative","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_369",0.0591767697544263,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Unclassified-Ochrophyte__MOCH-2_XXX_sp.__ASV_370",0.0318206257268968,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Unclassified-Ochrophyte__MOCH-2_XXX_sp.__ASV_377",-0.0714485062377384,"negative","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Cercozoa__he2-lineage_X_sp.__ASV_382",0.096532062149786,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Unclassified-Ochrophyte__Chrysophyceae_XXX_sp.__ASV_411",0.0706748342848609,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Dinophyceae__Dinophyceae__ASV_425",-0.0612974526304549,"negative","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","MAST__MAST-4B_XX_sp.__ASV_439",0.0442484756912507,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Dinophyceae__Pelagodinium_beii__ASV_520",0.0264014479690286,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Unclassified-Ochrophyte__Pseudopedinella_sp.__ASV_524",-0.0208633975537767,"negative","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Telonemia__Telonemia-Group-2_X_sp.__ASV_589",0.0452025755595993,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Diatoms__Navicula_lanceolata__ASV_615",0.0365665065894779,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Unclassified-Ochrophyte__Pedinellales__ASV_643",0.102836189008837,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Dinophyceae__Dinophyceae__ASV_648",0.0427166931244057,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Stramenopiles-Other__Bicosoeca_vacillans__ASV_663",0.0686389766199909,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Choanoflagellida__Monosigidae_Group_M_X_sp.__ASV_664",0.0821945177492475,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Syndiniales__Dino-Group-II-Clade-10-and-11_X_sp.__ASV_669",0.0992038453283351,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Dinophyceae__Dinophyceae__ASV_702",0.0271889350433366,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Choanoflagellida__Choanoflagellida_XX_Clade-3_X_sp.__ASV_859",0.0277073613980901,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Syndiniales__Dino-Group-II-Clade-4_X_sp.__ASV_886",0.0687027076883005,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Unclassified-Ochrophyte__Chrysophyceae_X__ASV_908",0.0542201131226471,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Haptophytes__Chrysochromulina__ASV_969",0.0251098214191401,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Dinophyceae__Gymnodinium_microreticulatum__ASV_1000",0.0777294450075097,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Other/unknown__Planomonadidae_Group-1_X_sp.__ASV_1047",0.056816438632471,"positive","2019"
"Stramenopiles-Other__Caecitellaceae_X_sp.__ASV_342","Stramenopiles-Other__Bicosoeca_vacillans__ASV_1074",0.0498691637397076,"positive","2019"
"Dinophyceae__Dinophyceae__ASV_343","Syndiniales__Dino-Group-II-Clade-5_X_sp.__ASV_944",0.0431302917747414,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Paraphysomonas__ASV_345",0.039597944775719,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Syndiniales__Dino-Group-I-Clade-1_X_sp.__ASV_359",0.031030045511942,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Florenciellales_X_sp.__ASV_378",0.0534976795981439,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Telonemia__Telonemia-Group-1__ASV_387",0.100310504435374,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Diatoms__Pleurosigma_sp.__ASV_390",-0.0597518572340797,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Cercozoa__Marimonadida_XX_sp.__ASV_420",0.073357916286594,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Ciliates__Pleurostomatida_X_sp.__ASV_424",-0.0876806546815886,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Paraphysomonas_imperforata__ASV_427",0.0426229665754213,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Diatoms__Chaetoceros_cf_tortissimus__ASV_437",-0.0766453116445825,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Hacrobia-other__Pterocystida_XX_sp.__ASV_450",0.086842224063829,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Choanoflagellida__Monosigidae_Group_B_X_sp.__ASV_462",0.0905169079826289,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_465",0.0387957379789654,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Ochrophyta__ASV_474",0.0393007037957387,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Stramenopiles-Other__Bicosoeca_vacillans__ASV_475",0.0653383451347234,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Choanoflagellida__Acanthoecida__ASV_483",-0.0679078680121582,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Choanoflagellida__Choanoflagellida__ASV_485",0.0608598068091059,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Cercozoa__Cercozoa_XXXX_sp.__ASV_488",0.0844627892623141,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Ciliates__Strombidiida_B_XX_sp.__ASV_502",-0.0771142639680768,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Telonemia__Telonemia-Group-2_X_sp.__ASV_516",0.0656520890361428,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Diatoms__Bacteriastrum_mediterraneum__ASV_559",-0.0553210003343556,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Archaeplastids__RCC391_sp.__ASV_569",0.0516775108154074,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Cercozoa__Thaumatomonadida_XX_sp.__ASV_572",0.0315810930228883,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Diatoms__Chaetoceros_didymus_2__ASV_574",-0.029783379546464,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Paraphysomonas_imperforata__ASV_585",0.0312958826431126,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Telonemia__Telonemia-Group-2_X_sp.__ASV_589",0.0928779450243967,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Cercozoa__CCW10-lineage_X_sp.__ASV_605",-0.0564740353364318,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_627",0.0286171064447523,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Telonemia__Telonemia-Group-1_X_sp.__ASV_632",0.10436584497572,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Haptophytes__Chrysochromulina_sp.__ASV_635",0.0930708347384166,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Syndiniales__Dino-Group-I-Clade-1_X_sp.__ASV_637",0.0899604234015608,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_653",-0.0436756972895699,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_667",-0.0214001429707044,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Haptophytes__Haptophyta_XXXX_sp.__ASV_708",-0.0308143553484584,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Cercozoa__Novel-clade-2_X_sp.__ASV_758",0.0593247035122327,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Dinophyceae__Ceratoperidinium_falcatum__ASV_791",-0.0599789796194415,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Diatoms__Chaetoceros_debilis__ASV_805",-0.0659055092436759,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Choanoflagellida__Choanoflagellatea_X_Group_L_X_sp.__ASV_827",0.0665615307569251,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Dinophyceae__Dinophyceae__ASV_893",-0.0804110337624497,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Diatoms__Porosira_pseudodelicatula__ASV_905",-0.0821526994507268,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Haptophytes__Algirosphaera_robusta__ASV_907",-0.0416290234492663,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Ciliates__Strombidiidae_L_X_sp.__ASV_946",-0.0247978646258749,"negative","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Telonemia__Telonemia-Group-1_X_sp.__ASV_992",0.067551217906288,"positive","2019"
"Cercozoa__Mataza-lineage_X_sp.__ASV_344","Cercozoa__Mataza-lineage_X_sp.__ASV_1072",0.0358600392158779,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Cercozoa__Marimonadida_XX_sp.__ASV_420",0.0562994032744408,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Ciliates__Pleurostomatida_X_sp.__ASV_424",-0.0448305070560188,"negative","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Unclassified-Ochrophyte__Paraphysomonas_imperforata__ASV_427",0.0728318476040208,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_447",-0.0184649951578757,"negative","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Hacrobia-other__Pterocystida_XX_sp.__ASV_450",0.0818326976202152,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Choanoflagellida__Monosigidae_Group_B_X_sp.__ASV_462",0.0273283238512683,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Choanoflagellida__Choanoflagellida__ASV_485",0.0408123618677933,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Cercozoa__Cercozoa_XXXX_sp.__ASV_488",0.056045257021898,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Syndiniales__Dino-Group-II_XX_sp.__ASV_509",0.0717056332283941,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Unclassified-Ochrophyte__Paraphysomonas_imperforata__ASV_540",0.0191529244887705,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Ciliates__Askenasia_sp.__ASV_546",-0.054864855831406,"negative","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Syndiniales__Euduboscquella_crenulata__ASV_580",-0.0379546171697942,"negative","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Diatoms__Thalassiosira__ASV_612",-0.0134366398405736,"negative","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Ciliates__Eutintinnus_apertus__ASV_626",-0.0199800393170688,"negative","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_627",0.0420383109114436,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Telonemia__Telonemia-Group-1_X_sp.__ASV_632",0.0328197187042971,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Syndiniales__Dino-Group-II-Clade-5_X_sp.__ASV_686",0.0509593023257926,"positive","2019"
"Unclassified-Ochrophyte__Paraphysomonas__ASV_345","Dinophyceae__Ceratoperidinium_falcatum__ASV_791",-0.0351420130959658,"negative","2019"
